AMZN,INTC,GOOGL,AAPL,QCOM
-0.007069296670391984,-0.016780510895570023,-0.004683337185910562,-0.011104274249692174,-0.00854229892689522
-0.014644294556174142,0.002232499731259888,-0.008198345734898,-0.001967807317660682,-0.00598580163601441
0.008437876911081409,0.007774731744985451,0.0034379141659083142,0.0053434041956945495,-0.0024796195595604784
0.0012864445620859725,0.009908078224696077,0.003170039394123843,-0.002353865347328599,0.00135328191467246
0.02670822960057928,0.013368767425945364,0.017374709370996482,0.0045458186282798345,0.012097825092950605
-0.010225295255204896,-0.009619934544425612,0.0024063942652991204,-0.010059814481564887,-0.007151401157625128
0.0031450537281797787,0.005907058991999199,0.0038668146999737913,0.007946228035809253,0.007225626431364863
0.021989370386305756,-0.005439441494584103,0.006606914075741112,-0.00455545871051556,-0.005731527841752448
-0.011614532420693114,-0.0054691909123265724,-0.008592159529907741,0.008465990832973065,-0.02463662729582768
-0.0016800240062953763,0.002503913671274495,-0.0011105937443603305,-0.004772905269861622,-0.001378148905056211
-0.004554778997192938,-0.03079119621303381,-0.008802857899135867,-0.005899722127188271,-0.009081875706673181
-0.01898762054072308,-0.020518550819691013,-0.02158521541587477,-0.01766999173823545,-0.03221269956024189
0.009792311594299712,0.0008223008439668997,-0.002238068427654288,0.007161319637259575,0.00015968063906195596
0.007573359739348821,-0.007756454432965842,0.006018442668432045,0.009324539339759196,0.004301767169073205
0.0007313450217416613,0.012348885007176014,0.007408527980573695,-0.0012646223626588103,0.0033330718897533374
-0.0038226083743620257,-0.01699851145094489,-0.003147418789150461,-0.003485980395938987,0.0
0.001558275213344338,-0.004671346499293242,0.008050059444612234,-0.0024633490147319176,-0.0049241621219952274
-0.016204966692552777,-0.013468217050866593,-0.015260479529659544,-0.02513626258367231,-0.014273355943012253
0.01085545731597914,-0.019511144357730444,0.005431043864601201,-0.02060738931044717,-0.0008079502742172161
0.020777601312823052,0.008261664891586334,0.02082272988065305,0.02638328496923365,0.01396603485172823
0.026829032760834877,0.019015853130376317,0.02770073555838912,0.019121655962940617,0.011097133537154009
0.02171307918105648,-0.002694511566271971,0.02154230254903935,-0.0003979782756393291,0.008008207985889523
-0.009452355759025378,0.0013481633319341292,-0.00037666718475693145,0.009586889572723753,-0.0009388202848836458
0.03051471451980581,0.007048191620972216,0.03005944267948012,0.013237964047164123,0.010433793945839688
0.015712537259573067,-0.014485683647037355,0.1506454004890021,0.008600370680520227,-0.0032585954817711624
0.010482945521105354,-0.012634622572156487,-0.009738238198182106,0.018724992056142906,-0.008585083557016471
-0.00020489703995462777,-0.013144429997423462,0.0036162236225405443,-0.010044982110680674,0.020942361594223458
0.0005531256863035621,-0.004012216459531348,-0.0003595958181796517,-0.04321491262786794,-0.014691364524400658
-0.01255104321829694,-0.00034965035321264946,-0.029743109255250113,-0.0004792715164830635,-0.03826774783325111
0.09346457937555556,-0.01888680269296459,-0.030028581919961227,-0.005287202895919051,-0.0022686770385206634
0.0037517836679763095,0.010281955499446346,0.005331152576477698,-0.013993029712013801,0.005500741907687074
-0.010175606032832933,0.02128853734375444,0.0021093692614831488,0.004956337588744053,0.017909017187565397
0.005630186526446603,0.0017250306157970768,0.0026796070806579067,-0.0031659725271734377,0.0011087353634416054
0.014562635374457554,-0.0034530421050579982,0.004721009680968275,-0.005053809256742325,0.019439395648190295
-0.001137094566602441,0.0013826479907495398,-0.010680403478896401,-0.008782426047572355,-0.00031055900870716375
-0.0020911525759238756,0.0034482792789159236,0.010921135304806385,-0.023860312716613877,0.0006210216004590905
-0.005867318341958881,0.0027500876734229576,-0.005188548593303787,-0.032609719713474095,-0.015327168990154485
0.009561214561135237,-0.00034334764285790523,0.017998792457110786,0.006607570554082855,0.006754129186414917
-0.014159097086520765,-0.0037846251951725576,-0.004674575296027289,-0.0023424293884262283,-0.01641450995939131
-0.013002996681135234,-0.004491284108687212,-0.008632241472627445,0.0033817504589430717,0.0028603229417081995
0.00263706177929098,0.025975486403260736,-0.0018831971698115525,0.035712007839982046,0.002060712467371409
0.006581348770100028,-0.022863988646627125,0.04014015642736312,-0.05344095567145068,-0.00954661188358
-0.0029429376547597695,0.01677259925322534,0.0016934805063331477,0.015302182903280106,0.00047950132781597376
0.007105195820602364,-0.02023041735964045,-0.007198974471440891,-0.0007812839496334538,-0.008827599255709825
0.003505535167945116,0.005182253781198064,0.004157345290632469,0.00700967778676042,-0.0019364214538854223
0.006937050898650152,0.0020654052092768578,0.006852312352745776,0.010295217906077911,0.0025810628944205757
-0.00037374794873703263,-0.005863096637063863,-0.007781127454713072,-0.0056492489537774354,-0.01215672642194797
-0.0039328102828319,-0.019207854364327984,0.007680273800483524,-0.012872191901265225,-0.002285715280855951
-0.03269100111540892,-0.0297033825094107,-0.021201795982360595,-0.020733414226236615,-0.01697889630206953
-0.04219383609492115,-0.03586999454628297,-0.05358249088081894,-0.06311329077487728,-0.04314527867639618
-0.06496061086554852,-0.011740335570600328,-0.04107887372406095,-0.02527901747244423,-0.04128498428487721
0.0064534394813884595,-0.014581992839694932,-0.009166473518724403,0.005994410292322052,-0.02565182791725122
0.07116760334068761,0.053802705992976194,0.07434585638451853,0.05577043649998867,0.05030914286020709
0.034542359154931424,0.01526747213078838,0.012382473492207198,0.02902139796204587,0.012278701888994449
-0.0006947259006915083,0.024938948347252146,-0.012458263795631938,0.003271299500108729,0.0015678080033997527
-0.00993314986526277,0.004213489379735616,-0.01815714772149558,-0.004689236639485435,-0.015259438421343615
-0.032397353039425605,-0.0255514255533935,-0.028591717303704044,-0.045726398302513745,-0.027958810376992507
0.0278245318137868,0.027651531330510164,0.024089609492753943,0.041994719160888476,0.015151805020602246
-0.011484755938992928,0.016643934839511633,-0.012262626748764117,-0.01769162931949395,-0.005565044431391737
-0.011397724311035393,-0.01944505711922342,-0.012780483753839564,-0.010016474202138746,-0.022943468168279222
0.03648072108691537,0.03378466779967907,0.02344471166447834,0.027441021392290883,0.016622905365689986
-0.0012567309253392674,-0.00885262846419647,-0.0007302162230489292,-0.01941983172659256,-0.016070470032609033
0.010297166422592681,0.0010254658222167022,0.011850365408317713,0.02173217711836036,0.01842277365957763
0.01369259183761465,0.006809696045808888,0.006460623522153689,0.01446360869580315,-0.012183076410096442
-0.015340701675804206,-0.0027183163187772834,-0.004327984917072058,0.009585294720509173,-0.006423808453167963
0.0018970065569098794,0.011502156579180304,0.019127137145592527,0.008376921907650348,0.010258379024129995
0.009564163744555024,0.0013445380176787059,0.000676391701660673,0.0011173665694743534,0.005996202212165676
0.021534041635635263,-0.002017485553168713,0.009198458503883152,-0.021621994596483975,-0.003993470545950079
0.002576150730188122,-0.023498442018474515,-0.016134344696725374,-0.00413423643781489,-0.009686633358130104
0.014936207492054251,0.004812659684415678,0.009127256675778152,0.015394338824111384,-0.0011025359441001773
-0.018384934326322114,-0.016946627245178845,-0.020876699362258017,-0.01583515875631041,-0.008307995723285487
-0.004337028771838318,0.0024386007556003514,0.00013777372982919913,0.008080142327960192,-0.007069796888612049
-0.004337185015845396,-0.00908779410710374,0.0024766867880857617,0.005930594741638119,-0.005429199894063939
-0.017958894760804932,0.011520462552662106,-0.02279529772203707,-0.0025249240700738265,-0.0009390553793647453
-0.0392733611772186,-0.0017370162435911291,-0.02515159473230533,-0.019987458254845096,-0.012859481292149266
-0.015978262805390255,0.01655210202873171,-0.00263060960452302,-0.030521556540415603,-0.002095837672952422
0.03139271240786264,0.0303155583167718,0.024997732994855144,0.01130573676154123,0.024492558156288542
0.017102711056848737,-0.00465581153619404,0.005670251139746368,-0.006549050149187094,-0.010289118925856247
0.022445542869171862,0.016857117066423025,0.023080493978661173,0.007274081901085594,0.03492271745951645
0.020702826350263492,0.022684057554109766,0.022113238963645847,0.0036172945936026575,0.020845319029720217
-0.011469288476358041,0.016839158815574944,-5.955394099955932e-05,0.004772848900176711,0.0015992895456765934
0.008263744197606499,0.017953803616595845,-0.0024447703062567263,-0.004772848900176574,0.005135936198781559
-0.016333727468998055,0.006323765964751154,-0.004487666469388017,-0.011621703348402354,0.018378044161687514
0.012377133848086738,-0.011753924370243378,0.0063367022173372685,0.02364517704003209,0.0020790028278331553
0.019064972532383966,0.002175603033741032,0.007702220362092303,-0.0046486763493771115,0.00017305529159733748
-0.0023473975604447624,-0.005291841142949028,0.009914762008164428,0.0017010613350238871,-0.004856904604023773
-0.007442456157326511,0.023443393189939415,-0.004048172852595011,-0.014234474578783943,0.019287665250461005
0.031810642324098116,-0.0015255533088370686,0.018363301151697823,0.014860452689991421,0.010688031169295446
0.01468434433975934,0.008815986571516348,0.0033133124510191323,-0.007357592634947535,0.010908893950414259
0.0041786564986442025,0.016509454971424097,0.006636732667494706,0.006194749800752171,-0.013612511683780993
-0.02164048366230641,-0.004475615407700708,-0.02891610575068191,0.018093619992378587,-0.0016934805063331428
-0.009152439297528908,-0.0020954954532182934,-0.012132120991960036,-8.790049669437197e-05,-0.0005086038933067322
0.014540124695430466,0.03039927161607016,0.013807187872009989,0.015179563906917493,0.024456830361054428
0.06041701603715449,0.014430264829028837,0.054552358168734744,0.03052500618572732,0.004869804514768998
0.01586598814757958,-0.008922206259304045,0.016257381745009195,-0.032431584456309004,-0.02526502834455147
0.0039356571684273116,-0.0034752424203034257,0.002322500599958074,-0.006352542791762196,0.0011815344441467215
0.009917759677246157,0.006938449344920854,0.005579232565403837,0.04037842169107315,0.016479523052475464
0.01519749428427266,-0.019785341360880483,0.010703517696293774,0.010508854009674704,-0.0044069418182061905
-0.0010379656806381976,-0.005008111807825151,-0.010065931278346587,-0.008582313228686887,-0.009713692187639036
0.003906722130497947,0.007356219725565192,0.013938399419682262,0.013960672145277594,0.020323871299654662
-0.004849809292092663,0.005846260439804141,0.0014433102414644844,0.011405251836230734,0.003785701171716826
0.024703923989082843,-0.0046742708535593485,0.00862962679563118,-0.0046612506198171815,-0.010071908803677828
0.022675659219289393,-0.004402061400637653,0.007071362861223128,-0.008891874821999234,-0.16547129304260252
0.005657723719858855,-0.004716989878138798,0.0012218596118992345,0.0011571205522838241,0.044987967022262265
-0.005901786140033953,-0.014585762376389897,-0.009008416400619838,-0.004055793334321838,-0.009026010882859693
0.006371821401331737,-0.0042067369729775215,0.004613267667636659,-0.03202430904159593,-0.012736604074124648
0.020361862733118456,-0.010594922779533262,0.00917624308134926,-0.005668170448708728,0.011035119591416055
-0.011427842184709382,-0.014097689810838336,-0.01146038907143906,-0.0033645375309804674,-0.005121893014511543
-0.035555563029380115,-0.008990914696861155,-0.021997412435059233,-0.029643493003647593,-0.012246613067132747
0.008464117003692321,-0.00031147796545232654,0.013888273469846588,0.016202371966775878,0.015853641182974217
-0.0069862650643564925,0.01668249995993606,-0.005934259595968937,-0.004256912930047491,0.003971636426346962
0.03097795989836907,0.01580580017118791,0.018632800895647946,0.031174054392398474,-0.09871347293603261
-0.003426909853515997,0.03380102390479995,-9.21082931009568e-05,0.012623542054300465,0.008092169897336195
0.010799370967324095,0.010440930115565789,0.022200867572199173,0.00436828651615623,0.025100797458427755
0.015644800480612585,-0.005206838491967642,-0.00038617494204572927,-0.013077596207343322,-0.01328822109089703
-0.01161374097609905,-0.003486348679437663,-0.009144295544874385,0.009550848072921815,0.009047075684900664
0.006223608826461327,0.0026159003436131293,-0.0004808660880630505,-0.007175751528471361,-0.006293798057183639
-0.0030846828552764825,0.0002902336401159349,0.0035166753734116292,-0.0018656721829497342,-0.011470834502019644
-0.01264534136359149,0.008955714919986526,-0.011884269606864652,0.0041506137263132145,0.0051371735292904406
0.021223245356484014,0.009161243575353783,0.02707970776820764,-0.008148067486627174,0.010398707220898517
-0.0045016200647638675,-0.007437105217214036,-0.007607423794288333,-0.009074627807038667,0.050430853626891904
-0.014542893352904247,-0.02294278067273636,-0.012483587621326042,-0.009331327428884305,-0.008716762214416942
0.009545292768477395,0.025952888299240695,0.014230470009734635,0.032705813917997574,0.01812272464088053
-0.004186319402046729,0.001430206193446029,-0.008014474028403839,-0.006320867195511978,0.001718049482441653
0.011134649911826163,-0.006739826187058889,0.002777546307129495,-0.00042281510925448393,-0.05791039906015427
-0.018687397448136498,0.0017251298125464107,-0.016375578098072132,-0.022322928220692005,-0.018150799106475362
-0.0037223784796238837,-0.001149755803577513,-0.003297016627861624,0.004745683871053291,-0.0004116920601582537
-0.03404629893836257,-0.01448461013325258,-0.012738013685460963,-0.02607516381100564,-0.023118805350035958
0.027365619962648097,0.005819044642256513,0.01602191633316392,-0.006204043652023046,-0.013363227812167141
0.0011089591353344499,0.02038835878063822,-0.0032181188002449613,-0.017850408937271273,0.025093567597656775
0.0256756784727696,0.0034052246298388717,0.021475693251101442,0.007663563630278263,0.0010406911127622002
-0.007605390114840759,-0.011109642822306469,-0.008742829321260024,-0.021424203600409426,-0.011086819973821457
-0.009754420722511736,-0.030391288450077485,-0.017004628043056167,-0.027442306217245496,-0.0023165220425574954
0.0005569563234327676,0.011012518606674359,0.005205428022606176,0.01218612755572624,0.027655364723580395
-0.002048718008658559,0.014209315482441236,0.008285767299433628,-0.0009321402613787412,0.0062356450453860904
0.0008290312115174499,0.007744194733431211,0.0017972967251199796,0.012787424059890272,-0.000509658030500973
-0.0013720422208329198,-0.0005715918989577644,-0.003480304617636399,-0.0053545179630511315,0.010345969148041022
0.018550745350700993,-0.001430410771715378,0.021188328192237618,-0.011263791417269345,0.0006052658310473725
0.027419788625008688,0.014495066918139626,0.014871483314041431,0.0178145368061503,0.025882392424822414
-0.007085869536983145,-0.012778819357283377,-0.004620461933447404,-0.01314468616035121,-0.009280350937327347
-0.01931252146094368,-0.01555330891992906,-0.015673242644706157,-0.019381545631790353,-0.008466607675395409
-0.059276384047017204,-0.01344263375164291,-0.024158057992680334,0.0008546603245649526,0.0026971696087233796
-0.005036287577364863,-0.004718380915407586,0.002748247914761394,-0.025378657072485072,-0.019746762934834447
-0.0018003226491746119,-0.02241911263712649,-0.0028931019745497286,-0.01976368345319633,-0.010227129435121527
-0.03984115374923888,-0.038205509179308275,-0.02443584021766791,-0.04312106037277857,-0.05276598491230398
-0.0014650328960494668,-0.010418405206998953,-0.013710292141124394,0.005273782969266154,-0.005759946370873324
0.01745649696948444,0.01730419141222364,0.002950862125665045,0.016062548013378874,0.0042416725730912205
0.0002427911279862236,0.019154122810395267,0.01659929483007869,0.014409035632368394,0.009720348702638127
-0.06016651413694008,-0.023843829701649995,-0.035186678731055146,-0.026046569993643694,-0.009069377647860893
0.01905046504721064,0.025678131652836837,0.016293021833083166,0.02163509301776148,0.03474718101520222
-0.03924229854644667,-0.09543236197809772,-0.028991960369982146,-0.02430834157663014,-0.04083945399245569
0.007513183350783412,0.0013431835464675379,0.012017744335463413,-0.004850620997301112,0.005875329707067544
-0.0047284711874008845,-0.007071927099240524,-0.0007234078387874997,0.0013440167440593278,-0.0034775083947149424
0.005668010186484007,0.002362870297667772,0.011223244921039419,-0.005075364356917498,0.024092367693686563
0.036473224986566063,0.008894914734250874,0.025529023239907765,0.05180199156279315,0.02144741587448082
0.0002514858636284832,-0.010919890114022099,-0.01601029411622132,-0.019715863164417317,-0.010245777031057769
0.007881287768631054,0.011421017661467659,0.00023170075270108754,0.0055157337853022625,0.019563579201037802
-0.030223472150104885,-0.004351471301502356,-0.022338444460707485,-0.06796472591379599,-0.020614993449931358
0.08538867888067747,0.005352973638591754,0.04191952741016556,0.007146315944712317,-0.0865333243756168
-0.07915120832244694,0.03443527641982091,0.017289206200428692,0.03395823338663388,0.03936187882908177
-0.020985268418956933,-0.00646832785642303,0.012296841894071606,-0.009392647883015205,0.016840201139231178
-0.04031036211914056,-0.03365543638061096,0.013069891142793636,-0.020429184633186166,-0.0663474286891773
-0.03883534999444518,-0.015556620796523165,-0.04121370833723156,0.01959922297126837,0.03596199991531984
0.009725278791448836,0.014549402312849251,-0.026160568797940383,0.0025913463580968894,0.02057822365689268
-0.06576006777727306,-0.024826985071089727,-0.03664824024401566,-0.027071215622487824,-0.03657856500333371
-0.028338747416627588,-0.007604599385219304,0.0005682141183621461,0.010474623622673842,-0.002957572398173069
-0.01243097117133038,-0.0003470414749389201,-0.004469185764712229,-0.00021052631656720084,-0.006400021845467623
0.017295171732660968,-0.020337306831039056,0.00828206201497269,-0.007608617494032086,-0.015017031654065769
0.026834557969094366,-0.000354295840730032,-0.0006934567681180174,-0.00606481616368244,0.0009306654929532579
0.0064497206469990185,0.014773395667776986,0.0007500442594682051,0.0030902043878334577,0.03563647992546629
0.027273179844643093,0.0048763593667769355,0.015092983746792068,0.02780434055429488,0.04754976109330611
0.02464112543055573,0.023692095290381486,0.01977147896371963,0.015198485203783745,0.03532004723926824
-0.01718482475410097,-0.0016980815763117578,-0.01995264469602018,-0.0191383555153252,0.013745215891107682
0.018681550945580716,-0.024429221040318957,0.0063905970398012955,-0.0022880925219108225,0.00690358071775333
0.04496371421477559,0.022047052141132933,0.009564834903609794,0.008708327891784193,0.0369456120519506
-0.011794031211938607,-0.018917159132205225,-0.016262094895354424,-0.022864701249428066,-0.016912890852640795
0.001987389766856385,0.013450797724123257,0.005020209543593019,0.014780917980837959,0.021582160036324422
0.0020014611933769203,0.014623623973629343,0.01133789610503954,0.0068443697655797536,0.0023264841823435385
